Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Sjogren's Syndrome	77/260	0.27427328760680914	0.7911822338126563	0	0	1.0658767182071123	1.378850386379533	IL21;IFNA1;NCF1;RAB3D;REG1A;TNFAIP3;FASLG;TNFRSF13C;HMGB1;PTTG1;CA2;CTLA4;TMED2;IKBKE;CTSB;GTF2I;MBL2;WDHD1;NFKBIL1;TAP2;PAX6;HLA-A;FOXP3;RNF125;IFI27;SOAT1;OAS1;DGKQ;IRF1;IRF2;IRF5;TP53;CUL9;SLC22A1;EBI3;GSTT1;TXN;THBS1;EGFR;SEC14L2;CLN3;NXF1;STAT4;E2F1;HMOX1;MFN2;NLRP3;MAPK1;TPPP;MAP2K7;XDH;SPTBN1;CDKN2D;GSTM1;GSN;POU2F1;TGFB1;SSB;CDKN2A;IFNB1;STAT3;LAPTM5;ABCA7;IL2;NFKB1;NFKBIA;IRAK1BP1;FCGR2A;TNIP1;IL2RA;FAS;HLA-DRA;LCN1;CALR;PDCD1;CALM1;MAP3K14
Autoimmune arthritis	18/56	0.27630307739224785	0.7968035929022922	0	0	1.1568420782025246	1.487996115998264	SYK;POLDIP2;STAT3;PLD1;MAPK14;FOXP3;ARHGAP35;LRPPRC;CPN1;ISG20;ZAP70;AIMP2;SOAT1;PPP1R1A;RNF19A;IL2RA;MAPK1;TLR4
Carotid Stenosis	18/56	0.27630307739224785	0.7965698576154332	0	0	1.1568420782025246	1.487996115998264	VCAM1;PON1;MTHFR;FASLG;F3;VEGFA;FABP2;LIPC;FABP4;SPP1;HMOX1;MFN2;TIMP1;APOE;SLC39A2;APOB;TLR4;HSPA1A
Hyperbilirubinemia	18/56	0.27630307739224785	0.796336259416719	0	0	1.1568420782025246	1.487996115998264	ABCC3;SLC35A2;G6PD;ABCC2;ABCB1;TBC1D9;HMGB1;IL2;F7;SLCO1B1;HMBS;SLCO1B3;SLC17A5;HMOX1;SEC23B;UGGT1;SLC22A7;ABCG2
Treatment related acute myeloid leukaemia	18/56	0.27630307739224785	0.7961027981855795	0	0	1.1568420782025246	1.487996115998264	TOP2A;GSTM1;REG1A;PEBP1;GSTT1;BRCA1;BRCA2;KLF1;ASXL1;RAD51;MSH2;TAL1;PCBP4;ERCC2;TP53;EIF4E;SF3B1;SH3GL1
Vertigo	18/56	0.27630307739224785	0.7958694738015861	0	0	1.1568420782025246	1.487996115998264	RYR2;ABCB1;IFNA1;JUP;TPK1;ATP1A2;CACNB4;MYL2;CASQ2;SLC17A5;CCL2;VHL;NF2;CNNM2;CALM1;GYG1;SH2B3;MYD88
Failure to Thrive	23/73	0.2766754094476429	0.796708445371062	0	0	1.1339517478880148	1.4570262430823533	POU1F1;HIP1;PROP1;XRCC4;HMGA2;SLC4A1;NOD2;IL2RG;GHR;SCNN1G;GH1;PPP4R1;ERCC1;MRC1;RFT1;TBCE;MPV17;ALDOB;ERCC6;RAG2;APOB;KCNJ1;POLG
Ependymoma	39/128	0.2774533720412294	0.7987146281257184	0	0	1.0965898866294763	1.405940512956007	YAP1;RAB3A;SMARCB1;ABCB1;SHC3;PIK3CD;PIK3CB;PIK3CG;EGFR;RASSF1;STMN1;RAC2;PMS2;ZNF148;MEN1;CDKN2B;DAPK1;S100A1;CDKN2A;MGMT;IDH1;IDH2;STAT3;FOXJ1;SYP;DNAJC15;MLH1;NFKB1;ARHGAP24;VEGFA;MSH6;ZEB1;MSH2;NF1;CHI3L1;NF2;CD24;TP53;ABCG2
Abnormality of dental enamel	15/46	0.2801403763623469	0.8062136512120484	0	0	1.173607905422851	1.4933743464482399	PLK4;RFC2;PEX1;SLC4A4;CENPE;CLIP2;PTDSS1;TBL2;PEX6;TBCE;MFN2;PCNT;HRAS;SLC29A3;GTF2I
Malonic aciduria	15/46	0.2801403763623469	0.8059776401900308	0	0	1.173607905422851	1.4933743464482399	DYNC1H1;HSPA5;STAT3;TUBG1;VEGFA;ISG20;KIF2A;NPHS1;TUBB3;NPHS2;DDIT3;IL2RA;MLYCD;ANGPTL4;TLR4
Mycosis Fungoides	43/142	0.2804219569306612	0.8065516513650975	0	0	1.08985748212507	1.3857099992944082	ALK;ICAM3;PIK3CD;PIK3CB;FUT4;PIK3CG;YY1;HHEX;LGALS1;CCND1;PPP1R2C;NFKBIZ;E2F1;STAT4;PLS3;CTLA4;GNG8;UVRAG;TGFB2;CDKN2B;TGFB1;CDKN2A;STAT3;HLA-B;HLA-A;RHOF;TNFRSF1B;MLH1;FOXP3;IL2;NFKB1;CKAP4;GNAO1;DNM3;PTPRC;PPP1R1A;GNAS;FAS;CDO1;TP53;TLR4;HLA-DQB2;HLA-DQB1
Vascular inflammations	43/142	0.2804219569306612	0.8063156795536975	0	0	1.08985748212507	1.3857099992944082	PRKAA2;KEAP1;NOD1;TXN;HMGB1;CLCN3;ZC3H12C;SLC9A3R1;ZFP36;RGS1;HMOX1;TIMP3;MAPK1;CCL2;MAP3K8;APOE;LDLR;SH2B3;ABCA1;ENTPD1;VCAM1;ANGPT1;DUSP1;NOS3;DAPK3;STAT3;KLF4;PRKAB1;F3;NFKB1;PTK2;SMARCA4;VEGFA;MMP14;GJB1;ELF3;NF1;PIN1;ANGPTL2;PPIG;SGK1;TLR4;NFE2L2
Charcot-Marie-Tooth Disease, Type Ib	5/13	0.28079283935300015	0.8071459564671791	0	0	1.384255478191055	1.758195634107035	FIG4;MPZ;PMP22;MORC2;SLC25A46
Congenital, Hereditary, and Neonatal Diseases and Abnormalities	5/13	0.28079283935300015	0.8069099488775688	0	0	1.384255478191055	1.758195634107035	SLC35A1;COG7;COG6;PMM2;ALG3
LEUKOENCEPHALOPATHY, BRAIN CALCIFICATIONS, AND CYSTS	5/13	0.28079283935300015	0.8066740792637491	0	0	1.384255478191055	1.758195634107035	ALK;EML4;KRT19;ARHGEF1;TGFBR2
Neoplasms, Vascular Tissue	5/13	0.28079283935300015	0.8064383475047591	0	0	1.384255478191055	1.758195634107035	KRT19;EIF2AK4;NDP;PLD2;VEGFA
Night blindness, congenital stationary, type 1	5/13	0.28079283935300015	0.8062027534797797	0	0	1.384255478191055	1.758195634107035	SLC24A1;RHO;PDE6B;GNAT1;CACNA1F
Night Blindness, Congenital Stationary, Type 1A	5/13	0.28079283935300015	0.8059672970681325	0	0	1.384255478191055	1.758195634107035	SLC24A1;RHO;PDE6B;GNAT1;CACNA1F
NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B	5/13	0.28079283935300015	0.8057319781492804	0	0	1.384255478191055	1.758195634107035	SLC24A1;RHO;PDE6B;GNAT1;CACNA1F
Reticuloendotheliosis, X-linked	5/13	0.28079283935300015	0.8054967966028271	0	0	1.384255478191055	1.758195634107035	SYT1;WNK1;TP53;IL2;NFKB1
Scleroderma, Limited	5/13	0.28079283935300015	0.8052617523085164	0	0	1.384255478191055	1.758195634107035	STAT4;IRF5;DNASE1L3;KIAA0319L;ATG5
Tooth, Supernumerary	5/13	0.28079283935300015	0.8050268451462327	0	0	1.384255478191055	1.758195634107035	RECQL4;C2CD3;TRPS1;PIGL;FAT4
Abnormality of skin morphology	5/13	0.28079283935300015	0.8047920749960005	0	0	1.384255478191055	1.758195634107035	STXBP1;GUF1;SIK1;PLCB1;ST3GAL3
Abnormality of the abdominal wall	5/13	0.28079283935300015	0.8045574417379842	0	0	1.384255478191055	1.758195634107035	ZEB2;FUCA1;CTNNB1;BCS1L;FAH
Acidosis	5/13	0.28079283935300015	0.8043229452524878	0	0	1.384255478191055	1.758195634107035	PDP1;SLC9A4;CA9;KCNK2;SLC12A7
Adult Anaplastic Large Cell Lymphoma	5/13	0.28079283935300015	0.804088585419955	0	0	1.384255478191055	1.758195634107035	ALK;UVRAG;CEBPB;EBI3;CKAP4
Akinetic-Rigid Variant of Huntington Disease	5/13	0.28079283935300015	0.8038543621209687	0	0	1.384255478191055	1.758195634107035	RCAN1;AIFM1;OGG1;SLC29A1;IP6K2
Blood urea nitrogen measurement	5/13	0.28079283935300015	0.8036202752362509	0	0	1.384255478191055	1.758195634107035	SLC14A2;PAX8;GNAS;PRKAG2;UNCX
Brain and/or spinal cord issue	5/13	0.28079283935300015	0.8033863246466625	0	0	1.384255478191055	1.758195634107035	PRKCSH;SLC7A9;TRPS1;SLC3A1;ABCA12
Breech Presentation	5/13	0.28079283935300015	0.803152510233203	0	0	1.384255478191055	1.758195634107035	GALC;SLC26A2;SHPK;MKS1;PEX1
Cholera Infantum	5/13	0.28079283935300015	0.8029188318770106	0	0	1.384255478191055	1.758195634107035	ABCC2;MTHFR;KEAP1;MYLK;NFE2L2
Cutaneous plaque	5/13	0.28079283935300015	0.8026852894593617	0	0	1.384255478191055	1.758195634107035	KRT17;KRT16;CTLA4;KDSR;TNFRSF1B
Diffuse panbronchiolitis	5/13	0.28079283935300015	0.8024518828616707	0	0	1.384255478191055	1.758195634107035	ITGA4;HLA-B;HLA-A;ITGAL;MBL2
Erythrocytosis	5/13	0.28079283935300015	0.80221861196549	0	0	1.384255478191055	1.758195634107035	ACVRL1;GH1;HBA1;VHL;SLC30A10
Expressionless face	5/13	0.28079283935300015	0.8019854766525096	0	0	1.384255478191055	1.758195634107035	SYNJ1;DNAJC6;GBA;ATP6AP2;ATP1A3
Floppy infant syndrome	5/13	0.28079283935300015	0.8017524768045571	0	0	1.384255478191055	1.758195634107035	RPS19;GBE1;SLC16A2;TMEM70;MTM1
Hearing abnormality	5/13	0.28079283935300015	0.8015196123035974	0	0	1.384255478191055	1.758195634107035	GJB2;HGD;PAX6;IKBKG;ABCA12
Hypermethioninemia	5/13	0.28079283935300015	0.8012868830317321	0	0	1.384255478191055	1.758195634107035	ADK;MAT1A;FAH;ACAT1;SLC25A13
Inappropriate behavior	5/13	0.28079283935300015	0.8010542888712004	0	0	1.384255478191055	1.758195634107035	PRKAR1B;DCTN1;TMEM106B;PSEN1;SQSTM1
Infection in children	5/13	0.28079283935300015	0.8008218297043778	0	0	1.384255478191055	1.758195634107035	LMLN;MST1;LEPR;IFNL3;MBL2
Juvenile Huntington Disease	5/13	0.28079283935300015	0.8005895054137759	0	0	1.384255478191055	1.758195634107035	RCAN1;AIFM1;OGG1;SLC29A1;IP6K2
Macular retinal edema	5/13	0.28079283935300015	0.8003573158820434	0	0	1.384255478191055	1.758195634107035	NOS3;IRF5;APOE;ANGPTL4;VEGFA
Multiple Acyl Coenzyme A Dehydrogenase Deficiency	5/13	0.28079283935300015	0.8001252609919645	0	0	1.384255478191055	1.758195634107035	SYNGAP1;TXNRD1;MADD;ETFDH;ETFA
Neurogenic Urinary Bladder	5/13	0.28079283935300015	0.7998933406264596	0	0	1.384255478191055	1.758195634107035	WFS1;PEX3;GBE1;VPS11;EBF3
Non-toxic nodular goiter	5/13	0.28079283935300015	0.7996615546685847	0	0	1.384255478191055	1.758195634107035	RET;TG;BRAF;TP53;CRKL
Phonophobia	5/13	0.28079283935300015	0.7994299030015312	0	0	1.384255478191055	1.758195634107035	CLIP2;MLXIPL;TBL2;RFC2;GTF2I
Prelingual sensorineural hearing impairment	5/13	0.28079283935300015	0.799198385508626	0	0	1.384255478191055	1.758195634107035	RIPOR2;PTPRQ;ILDR1;OTOF;IARS2
Primary Focal Segmental Glomerulosclerosis	5/13	0.28079283935300015	0.798967002073331	0	0	1.384255478191055	1.758195634107035	NPHS2;PTPRO;AGTR1;HLA-A;CD2AP
Recurrent chest infections	5/13	0.28079283935300015	0.7987357525792433	0	0	1.384255478191055	1.758195634107035	CIITA;FCN3;PNP;RFXAP;RFXANK
refractory plasma cell neoplasm	5/13	0.28079283935300015	0.7985046369100942	0	0	1.384255478191055	1.758195634107035	ABCC1;HSPA5;MTHFR;SLC5A5;BBC3
Retinitis	5/13	0.28079283935300015	0.79827365494975	0	0	1.384255478191055	1.758195634107035	PRKCG;PRF1;RHO;FAS;IFNL3
Rieger syndrome	5/13	0.28079283935300015	0.7980428065822109	0	0	1.384255478191055	1.758195634107035	LETM1;FOXC1;CTBP1;PAX6;PLOD1
Sparse eyebrow	5/13	0.28079283935300015	0.7978120916916119	0	0	1.384255478191055	1.758195634107035	FIG4;TRPS1;LMNA;TBCD;ZMPSTE24
Subependymal Glioma	5/13	0.28079283935300015	0.7975815101622212	0	0	1.384255478191055	1.758195634107035	TRPS1;IDH2;NEFL;UFD1;PAX6
Testicular regression syndrome	5/13	0.28079283935300015	0.7973510618784414	0	0	1.384255478191055	1.758195634107035	SPART;WWOX;MAP3K1;VAMP7;ZFPM2
X-Linked Csnb	5/13	0.28079283935300015	0.797120746724808	0	0	1.384255478191055	1.758195634107035	SLC24A1;RHO;PDE6B;GNAT1;CACNA1F
Adult T Acute Lymphoblastic Leukemia	9/26	0.2808210593869648	0.7969706530912762	0	0	1.2458299303719496	1.5822508695107564	KAT5;SOAT1;FBXW7;IDH2;PLK1;TXN;IL7R;THBS1;IL2
Blurred vision	9/26	0.2808210593869648	0.7967405807318388	0	0	1.2458299303719496	1.5822508695107564	ABCA1;COL4A1;PRPH2;SCN9A;RHO;APOA1;NDUFS2;ATP1A2;HLA-A
Carotid Artery Plaque	9/26	0.2808210593869648	0.7965106411703	0	0	1.2458299303719496	1.5822508695107564	ISG20;APP;IL2RA;CCL2;APOE;F3;FOXP3;TLR4;VEGFA
drug response	9/26	0.2808210593869648	0.7962808342917166	0	0	1.2458299303719496	1.5822508695107564	GALNT18;DCDC2C;MYO18B;KLHL1;CDH13;ETFA;GDAP1;MAP3K4;N4BP1
Hypersomnia	9/26	0.2808210593869648	0.7960511599812776	0	0	1.2458299303719496	1.5822508695107564	PRNP;CHKB;TG;PAX8;SLC26A4;NCKAP5;CPT1B;DUOX2;SLC5A5
Molar tooth sign on MRI	9/26	0.2808210593869648	0.795821618124305	0	0	1.2458299303719496	1.5822508695107564	C2CD3;ARL13B;TMEM138;TMEM216;KIAA0753;INPP5E;MKS1;RPGRIP1L;TMEM231
MUTYH-Associate Polyposis	9/26	0.2808210593869648	0.7955922086062525	0	0	1.2458299303719496	1.5822508695107564	MSH6;NRAS;MSH2;SLC11A1;CCL2;BRAF;KRAS;NOD2;MUTYH
Dementia, Vascular	25/80	0.28084258576277354	0.7954238999644203	0	0	1.1247075760302323	1.4283347125586683	APP;CETP;PON2;PLEK;PON1;PEBP1;PSEN1;CLDN1;APOE;APOB;EIF4E;PRNP;GPX1;TGFB1;SYK;RPS6;MTHFR;SREBF2;VEGFA;GAP43;CLDN7;SDHAF1;TP53;PHLDB2;HSPA1A
Dyslexia	25/80	0.28084258576277354	0.7951947372159431	0	0	1.1247075760302323	1.4283347125586683	MRPL19;SLC2A3;KAAG1;HMGB1;PSEN1;ATP2C2;MYO18B;PCNT;HRAS;KIAA0319;KIAA0319L;NSF;MOG;ACOT13;DCDC2;TNFRSF1B;SFPQ;TDP2;MYO5B;TMEM106B;ARHGEF2;SQSTM1;DGKI;RAN;SLC2A4RG
Absence of septum pellucidum	12/36	0.2823249523833306	0.7991617603753955	0	0	1.1996880810989143	1.5172413868771861	B3GALNT2;LETM1;FKRP;B4GAT1;CTBP1;COL4A1;DAG1;HCCS;KRAS;POMGNT2;POMGNT1;FKTN
Fatigable weakness of respiratory muscles	12/36	0.2823249523833306	0.798931653332385	0	0	1.1996880810989143	1.5172413868771861	GLE1;FIG4;TBK1;DCTN1;PON2;PON1;NEK1;ANG;PPARGC1A;SQSTM1;OPTN;PRPH
High-grade hypermetropia	12/36	0.2823249523833306	0.7987016787632047	0	0	1.1996880810989143	1.5172413868771861	CRB1;CLIP2;SMAD4;PCYT1A;TBL2;MFRP;TMEM98;RFC2;USH1C;KCNAB2;GABRD;GTF2I
Learning Disorders	12/36	0.2823249523833306	0.7984718365534886	0	0	1.1996880810989143	1.5172413868771861	RNF135;APP;NF1;HMOX1;SLC17A6;GSC2;SLC17A7;PSEN1;SYP;MICU1;KIAA0319L;VEGFA
Nail abnormality	12/36	0.2823249523833306	0.7982421265890026	0	0	1.1996880810989143	1.5172413868771861	RECQL4;CERS3;CDH3;HGD;PRKAR1A;LMNA;LIPN;PKP1;IRF6;ABCA12;PNPLA1;SLC25A24
Peripheral arterial occlusive disease	12/36	0.2823249523833306	0.7980125487556438	0	0	1.1996880810989143	1.5172413868771861	ABCG8;ABCG5;LMNA;MTHFR;FAS;CYBA;APOE;APOB;LDLRAP1;AGXT;LDLR;VEGFA
Redundant skin	12/36	0.2823249523833306	0.7977831029394402	0	0	1.1996880810989143	1.5172413868771861	EXT1;RPS6KA3;CLIP2;PTDSS1;TBL2;RFC2;TRPS1;ATP7A;HRAS;RIN2;GTF2I;SLC25A24
Squamous intraepithelial lesion	12/36	0.2823249523833306	0.7975537890265516	0	0	1.1996880810989143	1.5172413868771861	PSMA1;CDKN2A;ERCC4;TAL1;ERCC1;ERCC2;RBP1;CCL2;MTHFR;XRCC1;GSTT1;TP53
Stage IV Skin Melanoma	12/36	0.2823249523833306	0.7973246069032681	0	0	1.1996880810989143	1.5172413868771861	PTPRU;RTL1;RABGEF1;SLC25A3;NRAS;REG1A;CTLA4;PTK2B;BRAF;HLA-A;IL2;TGM2
Kidney Calculi	20/63	0.2823360642187935	0.7971269287969843	0	0	1.1425600772370612	1.4449468286671308	SLC34A3;SLC13A2;LRPAP1;SLC26A1;SLC34A1;SLC3A1;SLC4A1;SLC2A6;HIPK2;SLC22A12;SLC2A9;SLCO1B1;GRHPR;CDH1;SPP1;TRPM7;AGXT;XDH;SLC26A6;DGKH
Monocytic leukemia	20/63	0.2823360642187935	0.7968980009024418	0	0	1.1425600772370612	1.4449468286671308	CEBPA;CDKN1A;ABCB1;CSF1;TBC1D9;NEDD9;ITGAL;F3;NFKB1;NFKB2;CDH13;CALM1;ROS1;TP53;EPS15;MYD88;SCYL1;MAPK3;BCL2L1;NFE2L2
Necrotizing Enterocolitis	20/63	0.2823360642187935	0.796669204462332	0	0	1.1425600772370612	1.4449468286671308	TGFB2;OAT;IL10RB;NOS3;SLC10A2;SORD;ENO1;NOD2;SOD2;EGFR;SMAD7;VEGFA;MAPK8;ALDH2;CPS1;ACADM;IKBKG;TLR4;MBL2;MAP3K5
Physical Activity Measurement	34/111	0.28255120268244927	0.7970474224922822	0	0	1.1024160745233267	1.393338711733241	FTO;MTCH2;CRTC1;MTMR11;ZC3H4;HHIP;LMOD1;GNAT2;ZMIZ1;GNA12;PLCE1;SLC39A8;MAP2K5;PACSIN1;DIS3L2;SH2B1;JAZF1;ABCA1;TGFB2;PBRM1;KLF13;EYA2;BCKDHB;TNNI3K;WARS2;EEF1G;DNM3;NDUFS4;RASA2;TRIP11;UHRF1BP1;ATP13A2;MYO1F;NUCB2
Osteosarcoma of bone	298/1042	0.28432220805197317	0.8018131020759807	0	0	1.0292909256261318	1.2944847976169527	RB1;CSN3;SLCO6A1;LGALS3;RPS6KA3;RASSF1;TBK1;CHEK2;CDC27;STMN1;CHEK1;IL12B;GJA8;SKP2;SLC12A9;IER3;PRKCG;GSTK1;ENDOG;MIA;IMP3;DAPK1;RECQL;EBF2;PRAP1;SYTL2;MAPK8IP1;MTAP;IFI27;PRKAR1A;DDIT3;AGTR1;CBLL2;TP53;ATF4;SLC22A3;SLC45A2;ZNF395;RTEL1;ABCB1;ABCB6;EPAS1;CDCA5;TGFA;PTTG1IP;SKA1;MTDH;PRDX2;HMOX1;FADD;ATG7;PPARGC1A;ZBTB7A;SLC19A1;ABCA1;MCTS1;CDK19;GSTM1;HLA-DRB4;GADD45A;PLK2;PLK1;EIF2AK3;GDF2;EIF2AK2;RAB27B;MCAT;PTK2;POLA1;TDP2;SNAI1;SNAI2;FXYD6;HBP1;ATM;CALM1;BAP1;DIRAS3;PTPRU;CDKN1A;CLIC4;CDKN1B;PPP1R11;IFNA1;RSF1;ING1;RAB22A;MAP1LC3B;ATIC;CTSL;TIMP2;CTLA4;TIMP3;TIMP1;TMED7;TEAD1;CTSB;ARG2;PCYT1A;ANXA2;DUSP1;SPHK1;TNNC1;PAX6;SIRT7;NME1;VAMP8;GAK;PSMA6;MMP14;ZEB2;ZEB1;TUT1;ANGPTL2;ALDOA;DNASE1L3;YAP1;CD63;CDC123;OAT;ODC1;KCNA3;TYMS;EGFR;RECQL4;WRN;SPP1;MFN2;WWOX;GSN;CDKN2A;STAT3;VEGFA;KRT19;APEX1;CCNG1;FAS;CTNNB1;CDKN3;PNPLA2;CDK5R1;DCLRE1C;CRTC1;TUSC3;REG1A;PDCD5;PRDM2;ARHGAP35;TXN2;YY1;CCND1;MAP3K5;SH3GL1;MEN1;MAP2K3;MAP2K4;MAP2K1;S100A1;FBXW7;MUL1;SDHC;STIM1;CCNE1;EEF1A2;PPIG;SQSTM1;TCF7;PXN;CUL1;GSTT1;RASAL1;TNFRSF11A;NDRG1;SLC9A3R1;SLCO1B1;CNN1;CCNB1;STK35;BAG1;CYC1;MARK2;MPST;PRNP;UVRAG;SMAD4;TGFB2;POU2F1;TGFB1;FANCM;HSPA5;IDH1;IDH2;HMGA1;TNFRSF10B;HMGA2;EIF2S1;NFKB1;IGF2R;IL2;ARHGAP24;SMAD7;GH1;CDK8;CDK6;CDK5;CDK1;TMEM119;MAP3K10;TGFBI;NES;BCL2L1;ITGB1;UCN;SLC25A3;BMPR2;TRADD;PIK3CD;ILK;PIK3CB;HMGB1;YBX1;FOXM1;TAZ;PKD1;PIK3CG;GHR;NOB1;RB1CC1;TRPS1;CA9;CA8;ABCC3;MYOCD;ABCC1;RFC1;RFC2;ITGA2;TBC1D9;CIP2A;YWHAZ;TGFBR1;CKAP4;FGR;TRAF4;ESPL1;TRAF6;ITGA6;MET;BIRC2;BECN1;CEBPA;STOML2;ROCK1;DCTN2;ROCK2;PDXP;SLC3A2;AGPAT2;BPHL;THBS1;AURKA;MAPK8;DRAM1;MTA1;MAPK7;PTPRZ1;E2F1;IGF2BP1;E2F2;CCL2;MAPK1;E2F3;FSD1;MAPK3;TXNRD2;LUM;BNIP3;MACC1;KCNIP4;MAPK14;KLF4;YY1AP1;ASS1;CUL4A;KLF6;WEE1;RAD51;ERCC3;ERCC4;ERCC1;IMPDH2;ERCC2;PMP22;PTPN6;ERCC5;KRAS;CHPT1;EIF3A
Dysmorphic facies	27/87	0.28433776759766893	0.8016269592512595	0	0	1.1169509720576098	1.4046690815311325	GCDH;MRPS16;C2CD3;NDUFB11;ETFDH;ETFA;HCCS;CACNA1G;GHR;RNF135;RPS17;NAGLU;SNIP1;MGAT2;POLE;DIS3L2;BCAP31;WWOX;ADSL;KLF13;TALDO1;B3GALT6;PEX12;ALDH6A1;ASPH;PEX5;B4GALT7
Everted lower lip vermilion	27/87	0.28433776759766893	0.801397069099481	0	0	1.1169509720576098	1.4046690815311325	FOXC1;NFIX;GBA;ABCA12;RPS6KA3;NRAS;MYO18B;LIPN;MGAT2;GTF2I;SLC25A24;RFC2;PAX6;ABCC9;FRMD4A;POMGNT1;WDR35;SMARCA2;CLIP2;TBL2;ERCC1;EEF1A2;ERCC2;RAB3GAP2;ERCC5;ERCC6;RAB3GAP1
Protruding lower lip	27/87	0.28433776759766893	0.8011673107654502	0	0	1.1169509720576098	1.4046690815311325	FOXC1;NFIX;GBA;ABCA12;RPS6KA3;NRAS;MYO18B;LIPN;MGAT2;GTF2I;SLC25A24;RFC2;PAX6;ABCC9;FRMD4A;POMGNT1;WDR35;SMARCA2;CLIP2;TBL2;ERCC1;EEF1A2;ERCC2;RAB3GAP2;ERCC5;ERCC6;RAB3GAP1
Mental Retardation, X-Linked	36/118	0.2845111855864944	0.8014261771120857	0	0	1.0980195996498539	1.3801916514960575	TMEM185A;GDI1;ARHGAP1;PDC;UXT;TMEM47;RPS6KA3;ZNF81;ZMYM3;ZNF41;NCS1;SLC16A2;PAK3;WWOX;G6PD;SLC2A10;ATP6AP2;CASK;MUL1;RAB39B;OCRL;SYP;SMARCA1;POU3F4;SMARCA4;GH1;SLC6A8;SLC9A6;DLG3;WNK3;AGTR2;CALR;PLP2;CBLL2;ZNF674;ABCG2
Peripheral Arterial Diseases	38/125	0.286201727121968	0.8059571845715477	0	0	1.0941155299622098	1.368802399394828	VIT;APP;SCARB1;BLM;PON1;YBX3;THBS1;ADD1;IPO5;OSBPL10;WRN;LIPC;CCND1;PPP4R2;CCL2;APOE;CD36;APOB;PPARGC1A;LDLR;WWOX;ANGPT1;NOS3;MTHFR;EIF2AK2;APOA1;CYBA;SLC35G1;TNFRSF1B;F3;VEGFA;F7;EEF1A2;SELENOP;AGTR1;CHI3L1;TLR4;ATF3
Glaucoma, Open-Angle	22/70	0.2872357148331352	0.8086372401546986	0	0	1.1311344764646907	1.411036071567972	CDKN1A;WDR36;FOXC1;CDKN2B;GSTM1;TXNRD2;PON1;PMM2;TAP2;TAP1;MTHFR;FASLG;ADRB1;GSTT1;TBK1;RPS19;CDH1;CPNE1;FAS;APOE;TP53;OPTN
Stromal Neoplasm	22/70	0.2872357148331352	0.8084056716437723	0	0	1.1311344764646907	1.411036071567972	CLIC4;CSF1;ICAM3;TGFA;DICER1;TXN;ARID1A;IL2RG;NFKB1;VEGFA;PAX8;LEPR;SRSF2;FAT1;CCL2;CTNNB1;CD248;TIMP1;TP53;ATF3;RAG1;JAZF1
Allergic disposition	71/240	0.28760868987145377	0.8092236484559541	0	0	1.0647231719752865	1.326809506489794	IFNA1;PIK3CD;ITGAL;LYST;PLB1;PIK3CG;LGALS3;LGALS1;SCP2;RNF19A;ITGAX;CTLA4;NELFCD;CAP1;TPI1;ELOVL2;TAP2;TAP1;TIMD4;HLA-A;GAB2;RNASE2;FOXP3;YWHAZ;TGFBR2;IRF1;AGXT;LCT;TLR4;PPIA;MET;ARHGEF5;HLA-DQB1;CD63;DDX6;HACD1;RTEL1;CEBPB;POLDIP2;GLO1;EBI3;GBA;SLC3A2;NOD1;TXN;NOD2;SPP1;NLRP3;MAPK1;CCL2;PCDH1;E2F6;IFNL3;HLA-DQA1;HLA-DRB5;CDKN2B;HLA-DRB4;STAT3;MTHFR;MAPK14;IL2;NFKB1;ISG20;AIMP2;GOLPH3;FCGR2A;GLB1;IL2RA;HLA-DRA;SLC26A4;MYD88
granulosa cell tumor	17/53	0.2876891439617855	0.8092183476978901	0	0	1.154416832755559	1.4382587748471072	TKTL1;SMARCB1;SMAD3;TGFA;RUNX3;EGFR;SMARCA4;VEGFA;CCND2;PPP1R2C;LEPR;PMS2;CTNNB1;KRAS;TP53;MAPK3;BCL2L1
Tachycardia	17/53	0.2876891439617855	0.8089868116899651	0	0	1.154416832755559	1.4382587748471072	RET;MYBPC3;RYR2;CAVIN1;NOS3;SDHC;SDHD;SDHB;SCN9A;HMBS;UCP2;AGTR1;GNAS;KIF1B;VHL;FBP1;KCNJ2
Macular dystrophy, corneal type 1	14/43	0.29231601102851584	0.8217625161293631	0	0	1.1717883582826607	1.4412057411714754	DYNC1H1;HSPA5;STAT3;TUBG1;VEGFA;ISG20;KIF2A;NPHS1;TUBB3;NPHS2;DDIT3;IL2RA;ANGPTL4;TLR4
Acute intermittent porphyria	14/43	0.29231601102851584	0.8215275254184311	0	0	1.1717883582826607	1.4412057411714754	PRSS1;SMAD4;SPINK1;IFNA1;FCRL3;AIP;FOXP3;ALAD;CA2;HMBS;CTLA4;PPARGC1A;TP53;RAG1
Gemistocytic astrocytoma	14/43	0.29231601102851584	0.8212926690646808	0	0	1.1717883582826607	1.4412057411714754	NOTCH2;IDH1;IDH2;BRAF;NDRG1;LATS1;LATS2;IFI27;ERCC1;NF1;KRAS;TMED7;MET;TP53
Macrocephaly	14/43	0.29231601102851584	0.8210579469529161	0	0	1.1717883582826607	1.4412057411714754	PIK3CD;MLC1;RAB39B;PPP2R5D;PIK3CB;PIK3CG;GH1;SPRED1;CCND2;RPS19;AKT3;TBC1D7;PAK3;KPTN
