Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Gastrointestinal Stromal Sarcoma	7/60	0.08308778803130631	0.3076815300571509	0	0	1.8459915611814344	4.592564029833347	DPP4;CDKN2A;SDHC;DMD;SLC2A4;SDHA;SDHB
Malignant neoplasm of thyroid	40/505	0.08326894702632409	0.30823623780591836	0	0	1.2532898859506203	3.1152770824776237	APP;GSK3B;RNH1;SLC2A1;AQP4;TXN;SLC5A5;PYCARD;DPP4;GRK2;CHEK2;TSPO;CAMP;CDKN2B;PARP1;CDKN2A;S100A1;BDNF;IDH1;GOT2;IDH2;MTHFR;SDHD;S100B;SIRT1;SDHB;SIRT3;TPCN1;ACLY;RCAN1;SCN10A;PKM;CDK5;CAT;TXNIP;PDE5A;VIM;SLC26A4;GAPDH;MET
Benign melanocytic nevus	8/72	0.08362671083425667	0.3094440188550733	0	0	1.7580872011251756	4.362504047708083	AIMP1;PARP1;NOS2;BAD;CDKN2A;PAX4;ATP2A2;CLOCK
Thyroid carcinoma	55/721	0.0845439964229974	0.31272051066812884	0	0	1.207008550009656	2.9818943600120287	APP;GSK3B;RNH1;EPO;MPG;LRRK2;SLC2A1;AQP4;PYCARD;CHEK2;TSPO;CAMP;PARP1;S100A1;DIO2;HNF1A;SDHD;NGF;SIRT1;SDHB;PGF;SIRT3;ACLY;SCN10A;PKM;CAT;TXNIP;PDE5A;GAPDH;MET;ABCB1;TXN;SLC5A5;DPP4;GRK2;LMNA;CDKN2B;KCNJ10;CDKN2A;MGMT;BDNF;IDH1;GOT2;IDH2;MTHFR;EIF2AK2;S100B;TPCN1;RCAN1;CDK5;SCD;NOX4;GNB3;VIM;SLC26A4
Meningioma, benign, no ICD-O subtype	21/241	0.08474495145945007	0.31334589275525787	0	0	1.3787488838699509	3.4029026728172744	CDKN2B;ABCC1;ABCB1;CDKN2A;MGMT;EPO;TAT;ODC1;MTHFR;SLC3A2;GFAP;MB;CHEK2;NF1;ANG;DRD1;NOS1;PPARA;MSC;XDH;HLA-DQB1
Polycystic Kidney, Autosomal Dominant	15/161	0.08510572628396024	0.31456151858546866	0	0	1.47417249783788	3.6321560609866212	ACE;POLDIP2;EPO;PDE1B;NOS3;ABCC6;HBA2;HBA1;PGD;ADD1;AGT;PGP;NF1;REN;APOE
Aphasia, Progressive	2/8	0.08666536780934003	0.32020572737977215	0	0	3.9556962025316453	9.674449855863646	APOE;PSEN1
CARDIOMYOPATHY, DILATED, 1S	2/8	0.08666536780934003	0.32008539452468765	0	0	3.9556962025316453	9.674449855863646	LMNA;MYH7
Dementia, familial British	2/8	0.08666536780934003	0.31996515207745824	0	0	3.9556962025316453	9.674449855863646	PRNP;TARDBP
Epilepsy, Frontal Lobe	2/8	0.08666536780934003	0.319844999936235	0	0	3.9556962025316453	9.674449855863646	KCNT1;SLC4A10
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 36	2/8	0.08666536780934003	0.319724937999322	0	0	3.9556962025316453	9.674449855863646	GYPA;MPI
Hallucinations, Auditory	2/8	0.08666536780934003	0.3196049661651759	0	0	3.9556962025316453	9.674449855863646	CACNA1A;SLC6A3
PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS	2/8	0.08666536780934003	0.3194850843324058	0	0	3.9556962025316453	9.674449855863646	ACE;HMGB1
Seizure, Febrile, Simple	2/8	0.08666536780934003	0.31936529239977274	0	0	3.9556962025316453	9.674449855863646	SCN1B;SCN1A
Vasospasm, Intracranial	2/8	0.08666536780934003	0.3192455902661896	0	0	3.9556962025316453	9.674449855863646	S100A1;S100B
3-Methylglutaconic aciduria type 3	2/8	0.08666536780934003	0.31912597783072083	0	0	3.9556962025316453	9.674449855863646	DMPK;OPA1
Abdominal symptom	2/8	0.08666536780934003	0.31900645499258196	0	0	3.9556962025316453	9.674449855863646	PRNP;GNB3
Absence of scalp hair	2/8	0.08666536780934003	0.3188870216511396	0	0	3.9556962025316453	9.674449855863646	MFN2;SLC39A4
Alcohol Related Birth Defect	2/8	0.08666536780934003	0.31876767770591086	0	0	3.9556962025316453	9.674449855863646	CAT;NOS1
Anterior rib cupping	2/8	0.08666536780934003	0.3186484230565634	0	0	3.9556962025316453	9.674449855863646	SLC35D1;ADA
Avitaminosis	2/8	0.08666536780934003	0.3185292576029147	0	0	3.9556962025316453	9.674449855863646	MTHFR;PSEN1
Axonal degeneration/regeneration	2/8	0.08666536780934003	0.3184101812449323	0	0	3.9556962025316453	9.674449855863646	LMNA;MFN2
Bacteremia due to Staphylococcus aureus	2/8	0.08666536780934003	0.31829119388273314	0	0	3.9556962025316453	9.674449855863646	CRP;HLA-DRA
Cardiac Carcinoma	2/8	0.08666536780934003	0.31817229541658343	0	0	3.9556962025316453	9.674449855863646	ABCB1;MTR
Choline Deficiency	2/8	0.08666536780934003	0.3180534857468984	0	0	3.9556962025316453	9.674449855863646	MTHFD1;SLC44A1
Chromosome 1p36 Deletion Syndrome	2/8	0.08666536780934003	0.3179347647742418	0	0	3.9556962025316453	9.674449855863646	KCNA3;GABRD
Chronic iridocyclitis	2/8	0.08666536780934003	0.31781613239932605	0	0	3.9556962025316453	9.674449855863646	HLA-DQA1;HLA-DQB1
Common ventricle	2/8	0.08666536780934003	0.3176975885230115	0	0	3.9556962025316453	9.674449855863646	REN;APOE
Compensated hypothyroidism	2/8	0.08666536780934003	0.3175791330463064	0	0	3.9556962025316453	9.674449855863646	KCNJ10;SLC26A4
Congenital disorder of glycosylation type 1A	2/8	0.08666536780934003	0.3174607658703667	0	0	3.9556962025316453	9.674449855863646	GYPA;MPI
COWDEN-LIKE SYNDROME (disorder)	2/8	0.08666536780934003	0.31734248689649547	0	0	3.9556962025316453	9.674449855863646	SDHD;SDHB
Craniofacial asymmetry	2/8	0.08666536780934003	0.31722429602614294	0	0	3.9556962025316453	9.674449855863646	ENPP1;CPLX1
Cytotoxic Brain Edema	2/8	0.08666536780934003	0.3171061931609061	0	0	3.9556962025316453	9.674449855863646	NOS2;S100B
Cytotoxic Cerebral Edema	2/8	0.08666536780934003	0.3169881782025284	0	0	3.9556962025316453	9.674449855863646	NOS2;S100B
delta beta^0^ Thalassemia	2/8	0.08666536780934003	0.3168702510528995	0	0	3.9556962025316453	9.674449855863646	HBA2;HBA1
Diabetic cataract	2/8	0.08666536780934003	0.316752411614055	0	0	3.9556962025316453	9.674449855863646	SORD;CACNA1C
Endocardial Fibroelastosis	2/8	0.08666536780934003	0.3166346597881762	0	0	3.9556962025316453	9.674449855863646	SLC22A5;MYH7
Familial Nonmedullary Thyroid Gland Carcinoma	2/8	0.08666536780934003	0.3165169954775897	0	0	3.9556962025316453	9.674449855863646	POT1;TPP1
Fetal Hypoxia	2/8	0.08666536780934003	0.3163994185847674	0	0	3.9556962025316453	9.674449855863646	BDNF;NOS3
FRAXA Syndrome	2/8	0.08666536780934003	0.316281929012326	0	0	3.9556962025316453	9.674449855863646	APP;FXN
Hot flushes	2/8	0.08666536780934003	0.3161645266630267	0	0	3.9556962025316453	9.674449855863646	SLC6A2;SLC6A4
Hyperhomocystinemia	2/8	0.08666536780934003	0.3160472114397751	0	0	3.9556962025316453	9.674449855863646	MTHFR;MTR
Hypoplasia of the cochlea	2/8	0.08666536780934003	0.3159299832456209	0	0	3.9556962025316453	9.674449855863646	KCNJ10;SLC26A4
Intestinal adenocarcinoma	2/8	0.08666536780934003	0.3158128419837575	0	0	3.9556962025316453	9.674449855863646	IDH1;IDH2
Leukonychia	2/8	0.08666536780934003	0.3156957875575218	0	0	3.9556962025316453	9.674449855863646	CAST;GJB2
Liver Abscess	2/8	0.08666536780934003	0.31557881987039416	0	0	3.9556962025316453	9.674449855863646	CYBB;CYBA
Locally Advanced Malignant Neoplasm	2/8	0.08666536780934003	0.3154619388259977	0	0	3.9556962025316453	9.674449855863646	TYMS;EIF3A
Loss of scalp hair	2/8	0.08666536780934003	0.3153451443280984	0	0	3.9556962025316453	9.674449855863646	MFN2;SLC39A4
Lubs X-linked mental retardation syndrome	2/8	0.08666536780934003	0.3152284362806047	0	0	3.9556962025316453	9.674449855863646	NF1;PLP1
Macrocytosis	2/8	0.08666536780934003	0.3151118145875671	0	0	3.9556962025316453	9.674449855863646	ALDH2;ADA
Malignant neoplasm of border of tongue	2/8	0.08666536780934003	0.3149952791531782	0	0	3.9556962025316453	9.674449855863646	CDKN2B;CDKN2A
Malignant neoplasm of dorsal surface of tongue	2/8	0.08666536780934003	0.31487882988177224	0	0	3.9556962025316453	9.674449855863646	CDKN2B;CDKN2A
Malignant neoplasm of ventral surface of tongue	2/8	0.08666536780934003	0.31476246667782476	0	0	3.9556962025316453	9.674449855863646	CDKN2B;CDKN2A
Malignant tumor of base of tongue	2/8	0.08666536780934003	0.3146461894459527	0	0	3.9556962025316453	9.674449855863646	CDKN2B;CDKN2A
Malignant tumor of junctional zone of tongue	2/8	0.08666536780934003	0.31452999809091353	0	0	3.9556962025316453	9.674449855863646	CDKN2B;CDKN2A
malignant tumor of lingual tonsil	2/8	0.08666536780934003	0.3144138925176057	0	0	3.9556962025316453	9.674449855863646	CDKN2B;CDKN2A
manic symptom	2/8	0.08666536780934003	0.31429787263106784	0	0	3.9556962025316453	9.674449855863646	COMT;DRD2
Medium-chain acyl-coenzyme A dehydrogenase deficiency	2/8	0.08666536780934003	0.3141819383364787	0	0	3.9556962025316453	9.674449855863646	ARSA;TSPO
MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS	2/8	0.08666536780934003	0.31406608953915705	0	0	3.9556962025316453	9.674449855863646	ODC1;MLC1
metabolic disturbance	2/8	0.08666536780934003	0.313950326144561	0	0	3.9556962025316453	9.674449855863646	ABCC6;GNB3
Mixed Oligodendroglioma-Ependymoma	2/8	0.08666536780934003	0.3138346480582881	0	0	3.9556962025316453	9.674449855863646	IDH1;IDH2
Morphine Abuse	2/8	0.08666536780934003	0.31371905518607507	0	0	3.9556962025316453	9.674449855863646	NOS1;OPRM1
Multiple Sulfatase Deficiency Disease	2/8	0.08666536780934003	0.3136035474337974	0	0	3.9556962025316453	9.674449855863646	PYCARD;ARSA
MYOTILINOPATHY	2/8	0.08666536780934003	0.31348812470746923	0	0	3.9556962025316453	9.674449855863646	REST;INA
Myotonic Disorders	2/8	0.08666536780934003	0.3133727869132428	0	0	3.9556962025316453	9.674449855863646	DMPK;MAPT
Myxoid chondrosarcoma	2/8	0.08666536780934003	0.3132575339574086	0	0	3.9556962025316453	9.674449855863646	CDKN2B;CDKN2A
Non-obstructive reflux-associated chronic pyelonephritis (disorder)	2/8	0.08666536780934003	0.3131423657463948	0	0	3.9556962025316453	9.674449855863646	ACE;NOS2
Oligodendroblastoma	2/8	0.08666536780934003	0.3130272821867673	0	0	3.9556962025316453	9.674449855863646	IDH1;IDH2
OVARIOLEUKODYSTROPHY	2/8	0.08666536780934003	0.3129122831852292	0	0	3.9556962025316453	9.674449855863646	EIF2B5;EIF2B2
Partial Paralysis (Paresis) Vocal Cords	2/8	0.08666536780934003	0.31279736864862057	0	0	3.9556962025316453	9.674449855863646	SLC5A7;MFN2
Perirectal abscess	2/8	0.08666536780934003	0.31268253848391847	0	0	3.9556962025316453	9.674449855863646	CYBB;CYBA
Pharyngeal Neoplasms	2/8	0.08666536780934003	0.3125677925982363	0	0	3.9556962025316453	9.674449855863646	SLC29A1;TOX
Pleural Mesothelioma	2/8	0.08666536780934003	0.31245313089882387	0	0	3.9556962025316453	9.674449855863646	MTAP;CDKN2A
Polymorphous low grade adenocarcinoma	2/8	0.08666536780934003	0.31233855329306703	0	0	3.9556962025316453	9.674449855863646	S100A1;S100B
Posterior cortical atrophy syndrome	2/8	0.08666536780934003	0.3122240596884875	0	0	3.9556962025316453	9.674449855863646	PRNP;PSEN1
Postoperative Nausea and Vomiting	2/8	0.08666536780934003	0.3121096499927423	0	0	3.9556962025316453	9.674449855863646	ABCB1;DRD2
Premenstrual Dysphoric Disorder	2/8	0.08666536780934003	0.31199532411362413	0	0	3.9556962025316453	9.674449855863646	BDNF;SLC6A4
Prodrome	2/8	0.08666536780934003	0.3118810819590604	0	0	3.9556962025316453	9.674449855863646	APOE;COMT
Progressive cone degeneration	2/8	0.08666536780934003	0.31176692343711343	0	0	3.9556962025316453	9.674449855863646	PDE6H;PDE6C
Protracted diarrhea	2/8	0.08666536780934003	0.3116528484559802	0	0	3.9556962025316453	9.674449855863646	CIITA;SDHD
Pseudoepiphyses of the metacarpals	2/8	0.08666536780934003	0.3115388569239919	0	0	3.9556962025316453	9.674449855863646	PCNT;CPLX1
Psychomotor deterioration	2/8	0.08666536780934003	0.31142494874961385	0	0	3.9556962025316453	9.674449855863646	ATP6V1A;PLP1
Qualitative abnormality of granulocyte	2/8	0.08666536780934003	0.3113111238414451	0	0	3.9556962025316453	9.674449855863646	G6PC3;SOD2
Rectal abscess	2/8	0.08666536780934003	0.31119738210821846	0	0	3.9556962025316453	9.674449855863646	CYBB;CYBA
Reflux nephropathy (disorder)	2/8	0.08666536780934003	0.3110837234587998	0	0	3.9556962025316453	9.674449855863646	ACE;NOS2
Respiratory complex I deficiency	2/8	0.08666536780934003	0.31097014780218835	0	0	3.9556962025316453	9.674449855863646	SLC25A26;EARS2
Retinal Neovascularization	2/8	0.08666536780934003	0.31085665504751603	0	0	3.9556962025316453	9.674449855863646	EPO;CTH
Rheumatic disease of heart valve	2/8	0.08666536780934003	0.3107432451040474	0	0	3.9556962025316453	9.674449855863646	AGTR1;CALR
Segmental vitiligo	2/8	0.08666536780934003	0.3106299178811794	0	0	3.9556962025316453	9.674449855863646	ENO1;ENO2
Sensory denervation disorder	2/8	0.08666536780934003	0.31051667328844107	0	0	3.9556962025316453	9.674449855863646	APOE;MAPT
stomatocytic anemia	2/8	0.08666536780934003	0.31040351123549337	0	0	3.9556962025316453	9.674449855863646	SLC2A1;SLC4A1
Urethral Obstruction	2/8	0.08666536780934003	0.31029043163212894	0	0	3.9556962025316453	9.674449855863646	GJB2;NOS1
Vasogenic Brain Edema	2/8	0.08666536780934003	0.3101774343882716	0	0	3.9556962025316453	9.674449855863646	NOS2;S100B
Vasogenic Cerebral Edema	2/8	0.08666536780934003	0.31006451941397667	0	0	3.9556962025316453	9.674449855863646	NOS2;S100B
Vitamin Deficiency	2/8	0.08666536780934003	0.30995168661943007	0	0	3.9556962025316453	9.674449855863646	MTHFR;PSEN1
Weakness	2/8	0.08666536780934003	0.30983893591494865	0	0	3.9556962025316453	9.674449855863646	ATP1A3;DMD
Carcinoma of bladder	85/1162	0.08670962343029977	0.3098844287538131	0	0	1.1574326238044401	2.830143145542603	TOP2A;GSK3B;UCN;RNH1;MPG;CPQ;OGG1;SLC2A1;MTR;ADM;SLC2A3;HMGB1;COMT;NUDT6;SLC6A2;PYCARD;POLB;RGS2;PNP;ALDH2;HNF4A;CHEK2;NAMPT;POLI;NOS1;ATP7A;SLC39A2;SLC16A3;SLC16A4;SLC2A14;ABCC1;TBP;PARP1;S100A1;CDKAL1;SDHB;DCK;MAPKAPK2;AGTR1;TXNIP;AGTR2;PPIG;HPRT1;PPARA;UMPS;MET;ABCB1;ABCB6;ODC1;CACNA1A;PSEN1;TYMS;PDC;HAS1;POLD1;MAP4;SLC38A3;MTA2;SLC19A1;RTRAF;SLC35A2;CDKN2B;SLC16A1;NOS2;BDNF;CDKN2A;MGMT;SLC31A1;BAD;NOS3;MRPL28;MTHFR;S100B;SOD2;MCAT;AGT;GSTZ1;GCLC;GJB2;AADAC;SCD;PAH;CALR;VIM;EIF3A
Abnormality of vision	6/49	0.08701275298505044	0.3108547205878138	0	0	1.9374838543012138	4.7307554605434765	RS1;MOG;AGTR1;HCRT;HLA-DQB1;SLC25A24
Color vision defect	6/49	0.08701275298505044	0.31074176465736764	0	0	1.9374838543012138	4.7307554605434765	OPA1;PDE6H;PDE6C;MFN2;CACNA2D4;CACNA1F
Female Breast Carcinoma	6/49	0.08701275298505044	0.3106288907871688	0	0	1.9374838543012138	4.7307554605434765	ALDH2;CDKN2A;CHEK2;LMNA;SLC2A1;COMT
Malignant hyperpyrexia due to anesthesia	6/49	0.08701275298505044	0.3105160988878271	0	0	1.9374838543012138	4.7307554605434765	BCHE;GYPA;ATP2A1;DMD;CACNA1C;CACNA1F
Calcium pyrophosphate deposition disease	4/27	0.0875474479019206	0.3123108232232579	0	0	2.3441162681669008	5.709269505047115	ATP7B;LMNA;ENPP1;KCNJ1
Congenital central hypoventilation	4/27	0.0875474479019206	0.31219750289552817	0	0	2.3441162681669008	5.709269505047115	KCNK5;BDNF;SLC2A10;DBH
Conotruncal defect	4/27	0.0875474479019206	0.31208426477333173	0	0	2.3441162681669008	5.709269505047115	GCLC;MTHFD1;NPPA;MTHFR
Decreased number of peripheral myelinated nerve fibers	4/27	0.0875474479019206	0.31197110876725004	0	0	2.3441162681669008	5.709269505047115	GJB1;LMNA;PRX;MFN2
Failure to thrive in infant	4/27	0.0875474479019206	0.31185803478799407	0	0	2.3441162681669008	5.709269505047115	CYP11B2;WAS;SLC4A1;KCNJ1
Fukuyama Type Congenital Muscular Dystrophy	4/27	0.0875474479019206	0.3117450427464042	0	0	2.3441162681669008	5.709269505047115	DYSF;AQP4;DMD;EIF3A
Generalized hyperpigmentation	4/27	0.0875474479019206	0.31163213255345007	0	0	2.3441162681669008	5.709269505047115	ACD;GMPPA;PARN;SLC40A1
Mildly elevated creatine phosphokinase	4/27	0.0875474479019206	0.31151930412023016	0	0	2.3441162681669008	5.709269505047115	LMNA;KCNJ18;POLG;MYH7
Neck muscle weakness	4/27	0.0875474479019206	0.3114065573579716	0	0	2.3441162681669008	5.709269505047115	SLC5A7;SLC22A5;LMNA;MYH7
Deep Vein Thrombosis	11/110	0.08764142810587089	0.31162805912608504	0	0	1.5822784810126582	3.852059286787821	MYBPC3;CRP;ACE;PC;EPO;NOS3;CAD;MTHFR;REN;MTR;ATP1B1
Hyperplastic Polyp	11/110	0.08764142810587089	0.3115153545839056	0	0	1.5822784810126582	3.852059286787821	CRP;TPMT;CDKN2A;MGMT;NUDT1;SLC2A1;CALR;OLIG2;CP;ITPA;CACNA1G
Increased tendency to bruise	9/85	0.08777319646726497	0.31187092367327557	0	0	1.6753536857781086	4.076134016991784	ATP7B;SLC2A10;ABCC6;WAS;ENPP1;HBA2;SLC39A13;HBA1;ATP7A
Ovarian Failure, Premature	16/175	0.0879058754568567	0.31222947018069663	0	0	1.446654611211573	3.5175242445023884	ACE;BDNF;NOS3;MTHFR;DBH;TYMS;AGT;PCMT1;GAL;AGTR1;CD38;REN;DMD;AGTR2;RAN;POLG
Blastic plasmacytoid dendritic cell neoplasm	3/17	0.08826849918250067	0.31340419435174005	0	0	2.7922561429635144	6.777844329873007	CDKN2B;CDKN2A;IDH2
Brain Stem Glioma	3/17	0.08826849918250067	0.3132910111829601	0	0	2.7922561429635144	6.777844329873007	IDH1;IDH2;MSC
child abuse behavior	3/17	0.08826849918250067	0.3131779097348796	0	0	2.7922561429635144	6.777844329873007	CRP;BDNF;SLC6A4
Chronic sinus disease	3/17	0.08826849918250067	0.31306488991902437	0	0	2.7922561429635144	6.777844329873007	TAP2;TAP1;NELFCD
Cranial nerve palsies	3/17	0.08826849918250067	0.3129519516470478	0	0	2.7922561429635144	6.777844329873007	SDHC;SDHD;SDHB
Dysesthesia	3/17	0.08826849918250067	0.3128390948307308	0	0	2.7922561429635144	6.777844329873007	PRNP;SPTLC2;INS
Hepatic necrosis	3/17	0.08826849918250067	0.3127263193819814	0	0	2.7922561429635144	6.777844329873007	SORD;HADH;MET
Mucosal telangiectasiae	3/17	0.08826849918250067	0.31261362521283476	0	0	2.7922561429635144	6.777844329873007	SDHC;SDHD;SDHB
Multiple Organ Failure	3/17	0.08826849918250067	0.3125010122354526	0	0	2.7922561429635144	6.777844329873007	HMGB1;LBP;XDH
Pseudopelade	3/17	0.08826849918250067	0.31238848036212336	0	0	2.7922561429635144	6.777844329873007	PARP1;MTHFR;HR
Rales	3/17	0.08826849918250067	0.3122760295052615	0	0	2.7922561429635144	6.777844329873007	DSP;PARN;ATP11A
Retinal damage	3/17	0.08826849918250067	0.3121636595774079	0	0	2.7922561429635144	6.777844329873007	PSEN1;TXN;ABCG2
Schistosomiasis mansoni	3/17	0.08826849918250067	0.31205137049122894	0	0	2.7922561429635144	6.777844329873007	NOS2;GOT2;APOE
SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	3/17	0.08826849918250067	0.3119391621595169	0	0	2.7922561429635144	6.777844329873007	CS;ADI1;CAT
Substance-Related Disorders	12/123	0.08866629228305413	0.31323232227097625	0	0	1.5436863229391786	3.740159742588811	CADPS2;PRPF4;ABCC4;PDE1C;BDNF;SLC2A13;ZNF804A;ANK3;OPRM1;ATP1B1;DRD2;SLC6A4
Multiple Myeloma	95/1312	0.08883393522841433	0.3137117913851441	0	0	1.1457046928064216	2.7737356498524726	APP;UCN;CIITA;RNH1;MPG;EPO;ADK;SLC40A1;CPOX;MTR;ADM;HMGB1;ENO1;SLC2A4;SLC2A6;SLC2A8;HNF4A;NAMPT;TSPO;CD38;SCN5A;ATP7A;CYTIP;SLC16A3;SLC16A4;EIF2A;G6PD;ABCC1;SLC2A11;PARP1;ABCC5;SLC2A12;HNF1A;NGF;SIRT1;SLC7A5;PSMA6;MINPP1;PKM;MAPKAPK2;TXNIP;POT1;ANG;HPRT1;DNASE1;GAPDH;MET;PPIA;INA;MCM2;ABCG2;CRP;ABCB1;POLDIP2;MVP;MAPKAP1;SLC22A2;ODC1;KCNA3;SLC3A2;RETN;TXN;TYMS;PDC;SLC5A5;DPP4;HAS1;POLD1;SLC25A21;NDP;MSC;RRM1;CDKN2B;HLA-DRB4;SLC16A1;AMBP;BDNF;MGMT;CDKN2A;BAD;IDH1;GLMN;IDH2;MRPL28;MTHFR;SOD2;MCAT;SLC2A9;SLC25A37;GCLC;MARCKS;CDK5;TPP1;NES;RAN
Difficulty speaking	8/73	0.08900004745142653	0.31418551233930314	0	0	1.7340038148083923	4.194760492609751	ATP6V1A;CAD;ADK;DLAT;MAPT;PSEN1;GABRD;SMARCA2
Failure to Thrive	8/73	0.08900004745142653	0.3140726988698815	0	0	1.7340038148083923	4.194760492609751	PREPL;CYP11B2;WAS;SLC4A1;REN;MSC;KCNJ1;POLG
Hypopigmentation disorder	8/73	0.08900004745142653	0.3139599663864393	0	0	1.7340038148083923	4.194760492609751	DCT;GCH1;RPE;PAH;CAT;DBH;ATP7A;DCPS
Problems speaking	8/73	0.08900004745142653	0.31384731480180117	0	0	1.7340038148083923	4.194760492609751	ATP6V1A;CAD;ADK;DLAT;MAPT;PSEN1;GABRD;SMARCA2
Cholestasis, Extrahepatic	7/61	0.08901461838333796	0.31378610813179536	0	0	1.8157294044407553	4.392167124579095	GJB2;GJB1;CDKN2A;SLC22A2;SLC22A1;TFAM;HMGB1
Bile duct carcinoma	7/61	0.08901461838333796	0.31367359966706543	0	0	1.8157294044407553	4.392167124579095	SLC7A5;CDKN2A;IDH2;ENPP1;APOE;MARK2;LAT
Abnormality of the eye	5/38	0.08923737354875201	0.31434584488786194	0	0	2.0819453697534973	5.030928008772754	SLC36A2;ABCC6;APOE;CACNA1F;SLC6A20
End Stage Liver Disease	5/38	0.08923737354875201	0.31423321649485303	0	0	2.0819453697534973	5.030928008772754	TSPO;MTHFR;NOS1;ABCB11;HLA-DQB1
Idiopathic Membranous Glomerulonephritis	5/38	0.08923737354875201	0.31412066878120876	0	0	2.0819453697534973	5.030928008772754	HLA-DRB5;GAA;SLC3A2;GAPDH;HLA-DQA1
Vitamin D Deficiency	5/38	0.08923737354875201	0.31400820166027027	0	0	2.0819453697534973	5.030928008772754	CRP;GALC;REN;APOE;CAMP
Thrombosis	10/98	0.09044017782673094	0.3181267242953156	0	0	1.614569878584345	3.8799190540791506	VASP;CRP;ACE2;EPO;NOS3;PDE3A;MTHFR;SIRT1;SLC19A1;AGT
Primary malignant neoplasm	76/1032	0.09053548250224953	0.31834802219395647	0	0	1.165243842606221	2.798931362973291	SLC25A1;TOP2A;SLC25A3;EPO;OGG1;NUDT1;SLC2A1;ADAR;MTR;HMGB1;ENO1;CHEK2;NAMPT;PRX;TSPO;G6PD;ABCC1;PARP1;S100A1;PARP2;SIRT4;SIRT6;HNF1A;OPRM1;SIRT1;SIRT3;SLC7A5;KIN;PKM;SNPH;COL4A1;NUMB;TXNIP;ANG;PPIG;PPARA;CLOCK;MET;ABCG2;CRP;ABCB1;ABCB6;CFI;KCNA3;WAS;PSEN1;RETN;TXN;SAMHD1;TYMS;SLC7A2;NEUROD1;OXCT1;DRD2;MARK2;EIF2B5;TCF7L2;MDH1;BDNF;CDKN2A;GAD1;IDH1;IDH2;EIF2AK2;S100B;SMARCA2;PER2;PINK1;CDK5;NF1;NOX4;PIN1;VIM;NES;PFKM;MPHOSPH8
Mucosa-Associated Lymphoid Tissue Lymphoma	16/176	0.09132771589965877	0.3210188812095302	0	0	1.4384349827387801	3.4426078364527224	SLC35B2;ABCB6;NOS2;CDKN2A;MGMT;CYBB;SLC3A2;CEL;TYMS;SPN;MNDA;NOS1;VIM;SLC27A5;HLA-DQA1;HLA-DQB1
Ataxia Telangiectasia	32/396	0.09173972248321324	0.32235180284770104	0	0	1.2786088735455823	3.054340640395746	TOP2A;GYPA;POLDIP2;SLC22A2;SLC5A5;NEUROD1;CHEK2;POLD1;CD38;DRD2;UPF1;ARSA;FDPS;G6PD;CDKN2A;TREX1;GOT2;SOD2;AGT;GCLC;FES;SCD;PAH;TDP1;CAT;TIMELESS;TXNIP;HPRT1;VIM;NES;FXN;ABCG2
Multiple Endocrine Neoplasia Type 1	11/111	0.09203325756648927	0.3232676395151739	0	0	1.568023719922454	3.7406856528192125	NEUROD1;CDKN2B;UCP1;SDHD;SDHA;SDHB;SLC6A2;GAPDH;SLC8A1;GFAP;INS
Plasmacytoma	11/111	0.09203325756648927	0.32315214553892696	0	0	1.568023719922454	3.7406856528192125	DPP4;CDKN2B;EPO;CDKN2A;MGMT;CAD;CAT;MRPL28;CD38;SLC3A2;MSC
Leishmaniasis, Visceral	9/86	0.09284071891726259	0.32587092339959167	0	0	1.6558728289667353	3.9357943748000963	CRP;DPP4;TBP;NOS2;CPQ;ODC1;PPARA;HLA-DQA1;AQP1
Curvature of digit	9/86	0.09284071891726259	0.32575458247727834	0	0	1.6558728289667353	3.9357943748000963	SPART;G6PC3;KCNJ11;ABCC8;LMNA;NSMF;SLC29A3;GCK;INS
Reflex, Deep Tendon, Absent	13/137	0.09303499121212408	0.32631973363053374	0	0	1.5014321352674858	3.5655704161281077	PRNP;PRPS1;GAA;ATP1A3;GJB1;SPTLC1;XK;CDK5;COL4A1;PRX;LMNA;MFN2;POLG
Absent reflex	13/137	0.09303499121212408	0.3262033156021247	0	0	1.5014321352674858	3.5655704161281077	PRNP;PRPS1;GAA;ATP1A3;GJB1;SPTLC1;XK;CDK5;COL4A1;PRX;LMNA;MFN2;POLG
Atypical Ductal Breast Hyperplasia	6/50	0.09387718024862907	0.32903884717672127	0	0	1.8987341772151896	4.491964450915536	NPS;CDKN2A;SLC2A1;DMD;AVP;APOE
Calcinosis	6/50	0.09387718024862907	0.32892154277487573	0	0	1.8987341772151896	4.491964450915536	SPN;PYCARD;SLC22A6;EPO;LMNA;DMD
Cervical Squamous Intraepithelial Neoplasia	6/50	0.09387718024862907	0.328804321982725	0	0	1.8987341772151896	4.491964450915536	PYCARD;CDKN2A;MAL;MTHFR;HMGB1;MET
Clostridium; difficile (disorder)	6/50	0.09387718024862907	0.32868718471091074	0	0	1.8987341772151896	4.491964450915536	GLUD1;ACE;MAX;MAPKAPK2;TOX;NTS
